symbol;longName;state;country;industry;sector;fullTimeEmployees;Open0;High0;Low0;Close0;Adj Close0;Volume0;Open1;High1;Low1;Close1;Adj Close1;Volume1
IMUC;ImmunoCellular Therapeutics, Ltd.;CA;United States;Biotechnology;Healthcare;3.0;0.5199999809265137;0.5699999928474426;0.46799999475479126;0.5400000214576721;0.5400000214576721;26800.0;0.5699999928474426;0.5799999833106995;0.5249999761581421;0.550000011920929;0.550000011920929;18700.0
KRA;Kraton Corporation;TX;United States;Specialty Chemicals;Basic Materials;1808.0;28.579999923706055;32.58000183105469;28.579999923706055;32.36000061035156;32.36000061035156;404900.0;33.0;33.029998779296875;31.149999618530273;32.880001068115234;32.880001068115234;192200.0
UVV;Universal Corporation;VA;United States;Tobacco;Consumer Defensive;24000.0;46.130001068115234;46.36000061035156;44.93000030517578;45.619998931884766;45.031402587890625;209400.0;45.9900016784668;46.779998779296875;45.650001525878906;46.08000183105469;45.485469818115234;119000.0
RJF;Raymond James Financial, Inc.;FL;United States;Capital Markets;Financial Services;14800.0;100.4800033569336;102.9800033569336;100.47000122070312;102.41999816894531;102.09467315673828;957000.0;103.9000015258789;105.29000091552734;103.47000122070312;104.83999633789062;104.5069808959961;859400.0
TBK;Triumph Bancorp, Inc.;TX;United States;Banks—Regional;Financial Services;1125.0;58.150001525878906;58.34000015258789;57.244998931884766;57.9900016784668;57.9900016784668;150500.0;57.93000030517578;60.189998626708984;57.40700149536133;59.849998474121094;59.849998474121094;190000.0
NL;NL Industries, Inc.;TX;United States;Security & Protection Services;Industrials;2755.0;4.599999904632568;4.829999923706055;4.510000228881836;4.760000228881836;4.717689037322998;17000.0;4.900000095367432;4.900000095367432;4.699999809265137;4.78000020980835;4.737511157989502;36600.0
TM;Toyota Motor Corporation;;Japan;Auto Manufacturers;Consumer Cyclical;367987.0;140.16000366210938;140.72999572753906;139.2899932861328;140.41000366210938;140.41000366210938;362900.0;142.66000366210938;143.3699951171875;141.72000122070312;143.1199951171875;143.1199951171875;447900.0
SOFO;Sonic Foundry, Inc.;WI;United States;Software—Application;Technology;177.0;4.0;4.449999809265137;3.950000047683716;4.449999809265137;4.449999809265137;40900.0;4.5;4.5;4.340000152587891;4.389999866485596;4.389999866485596;22000.0
BCH;Banco de Chile;;Chile;Banks—Regional;Financial Services;13134.0;20.459999084472656;20.729999542236328;20.200000762939453;20.549999237060547;20.035043716430664;247300.0;20.709999084472656;20.950000762939453;20.3799991607666;20.3799991607666;19.86930274963379;157300.0
BDN;Brandywine Realty Trust;PA;United States;REIT—Office;Real Estate;341.0;11.079999923706055;11.149999618530273;10.829999923706055;11.100000381469727;10.939007759094238;2971800.0;11.15999984741211;11.260000228881836;10.970000267028809;11.0;10.840457916259766;2784500.0
AGT;iShares MSCI Argentina and Global Exposure ETF;;;;;;25.17099952697754;25.729000091552734;25.17099952697754;25.69499969482422;25.69499969482422;19500.0;25.959999084472656;26.049999237060547;25.729999542236328;26.010000228881836;26.010000228881836;23100.0
MUSA;Murphy USA Inc.;AR;United States;Specialty Retail;Consumer Cyclical;4900.0;124.6500015258789;125.69999694824219;123.22000122070312;124.31999969482422;124.07154083251953;259100.0;125.55000305175781;130.0500030517578;125.19000244140625;128.41000366210938;128.1533660888672;346700.0
DYSL;Dynasil Corporation of America;MA;United States;Scientific & Technical Instruments;Technology;207.0;1.059999942779541;1.059999942779541;1.0499999523162842;1.0499999523162842;1.0499999523162842;3500.0;1.0800000429153442;1.0800000429153442;0.9800000190734863;1.0099999904632568;1.0099999904632568;4300.0
HWKN;Hawkins, Inc.;MN;United States;Specialty Chemicals;Basic Materials;656.0;28.110000610351562;28.40999984741211;27.790000915527344;28.1299991607666;28.018444061279297;77200.0;28.635000228881836;28.875;27.649999618530273;27.90999984741211;27.799318313598633;68600.0
AMP;Ameriprise Financial, Inc.;MN;United States;Asset Management;Financial Services;12300.0;199.82000732421875;201.05999755859375;196.77000427246094;200.83999633789062;199.86871337890625;610000.0;203.6300048828125;206.1999969482422;202.74000549316406;205.08999633789062;204.09815979003906;518100.0
CVI;CVR Energy, Inc.;TX;United States;Oil & Gas Refining & Marketing;Energy;1423.0;17.389999389648438;17.530000686645508;16.440000534057617;16.940000534057617;16.940000534057617;458800.0;17.459999084472656;17.770000457763672;17.030000686645508;17.09000015258789;17.09000015258789;606100.0
SCMP;;;;;;;;;;;;;;;;;;
BERY;Berry Global Group, Inc.;IN;United States;Packaging & Containers;Consumer Cyclical;47000.0;49.9900016784668;50.34000015258789;48.77000045776367;50.02000045776367;50.02000045776367;974800.0;50.849998474121094;52.290000915527344;50.15999984741211;51.189998626708984;51.189998626708984;891500.0
HOTR;;;;;;;;;;;;;;;;;;
GTHX;G1 Therapeutics, Inc.;NC;United States;Biotechnology;Healthcare;122.0;25.312000274658203;27.219999313354492;25.030000686645508;27.100000381469727;27.100000381469727;2114900.0;29.358999252319336;29.364999771118164;27.030000686645508;27.600000381469727;27.600000381469727;2927200.0
WU;The Western Union Company;CO;United States;Credit Services;Financial Services;11000.0;22.420000076293945;22.75;22.31999969482422;22.610000610351562;22.398900985717773;3359000.0;22.780000686645508;23.0;22.56999969482422;22.860000610351562;22.646568298339844;4025200.0
CRAI;CRA International, Inc.;MA;United States;Consulting Services;Industrials;831.0;52.09000015258789;55.810001373291016;52.09000015258789;54.65999984741211;54.460227966308594;16300.0;55.16999816894531;55.939998626708984;53.95000076293945;55.400001525878906;55.19752502441406;21700.0
NMM;Navios Maritime Partners L.P.;;Monaco;Marine Shipping;Industrials;;13.600000381469727;15.75;13.420000076293945;14.859999656677246;14.815240859985352;734500.0;15.15999984741211;15.699999809265137;14.3100004196167;14.649999618530273;14.605873107910156;251000.0
PZZA;Papa John's International, Inc.;KY;United States;Restaurants;Consumer Cyclical;16700.0;102.63999938964844;103.27999877929688;99.80999755859375;101.63999938964844;101.41244506835938;418600.0;102.16000366210938;103.4800033569336;100.51000213623047;101.38999938964844;101.16300964355469;340600.0
ZION;Zions Bancorporation, National Association;UT;United States;Banks—Regional;Financial Services;9678.0;44.43000030517578;44.83000183105469;44.02000045776367;44.70000076293945;44.403743743896484;1300300.0;45.279998779296875;46.470001220703125;45.0;45.79999923706055;45.49645233154297;1391600.0
SIVBO;;;;;;;;;;;;;;;;;;
MFINL;Medallion Financial Corp.;NY;United States;;;187.0;25.3799991607666;25.3799991607666;25.2810001373291;25.2810001373291;24.723949432373047;200.0;25.34000015258789;25.389999389648438;25.31100082397461;25.33099937438965;24.77284812927246;2800.0
RM;Regional Management Corp.;SC;United States;Credit Services;Financial Services;1542.0;28.610000610351562;29.31999969482422;27.709999084472656;28.93000030517578;28.74884796142578;65400.0;29.43000030517578;31.31999969482422;29.18000030517578;30.670000076293945;30.477951049804688;26900.0
SNR;New Senior Investment Group Inc.;NY;United States;REIT—Residential;Real Estate;17.0;5.309999942779541;5.53000020980835;5.230000019073486;5.519999980926514;5.463937282562256;400600.0;5.570000171661377;5.670000076293945;5.489999771118164;5.570000171661377;5.513429641723633;458100.0
SYF;Synchrony Financial;CT;United States;Credit Services;Financial Services;16500.0;34.630001068115234;34.86000061035156;33.9900016784668;34.689998626708984;34.4786491394043;7520400.0;35.099998474121094;36.25;35.07699966430664;36.040000915527344;35.82042694091797;8211900.0
UONEK;Urban One, Inc.;MD;United States;Broadcasting;Communication Services;753.0;1.690000057220459;1.7200000286102295;1.659999966621399;1.6799999475479126;1.6799999475479126;281300.0;1.7300000190734863;1.75;1.659999966621399;1.6799999475479126;1.6799999475479126;187400.0
VOC;VOC Energy Trust;TX;United States;Oil & Gas E&P;Energy;;2.380000114440918;2.549999952316284;2.369999885559082;2.450000047683716;2.450000047683716;160800.0;2.509999990463257;2.559999942779541;2.5;2.5199999809265137;2.5199999809265137;61000.0
WRE;Washington Real Estate Investment Trust;DC;United States;REIT—Office;Real Estate;112.0;22.079999923706055;22.389999389648438;21.639999389648438;22.18000030517578;21.907630920410156;415000.0;22.350000381469727;22.459999084472656;22.049999237060547;22.1200008392334;21.84836769104004;370100.0
OTEL;Otelco Inc.;;;;;;11.5;11.600000381469727;11.5;11.600000381469727;11.600000381469727;3600.0;11.59000015258789;11.609999656677246;11.59000015258789;11.600000381469727;11.600000381469727;2100.0
BBGI;Beasley Broadcast Group, Inc.;FL;United States;Broadcasting;Communication Services;775.0;2.059999942779541;2.130000114440918;2.009999990463257;2.049999952316284;2.049999952316284;217200.0;2.130000114440918;2.140000104904175;2.009999990463257;2.140000104904175;2.140000104904175;201500.0
VVV;Valvoline Inc.;KY;United States;Oil & Gas Refining & Marketing;Energy;8800.0;23.93000030517578;24.049999237060547;23.739999771118164;23.940000534057617;23.821439743041992;1778600.0;24.110000610351562;24.530000686645508;23.969999313354492;24.489999771118164;24.368715286254883;1787000.0
GNE;Genie Energy Ltd.;NJ;United States;Utilities—Regulated Electric;Utilities;202.0;7.449999809265137;7.46999979019165;7.300000190734863;7.380000114440918;7.380000114440918;46200.0;7.429999828338623;7.639999866485596;7.360000133514404;7.559999942779541;7.559999942779541;46200.0
FEYE;FireEye, Inc.;CA;United States;Software—Infrastructure;Technology;3400.0;21.149999618530273;21.639999389648438;20.920000076293945;21.59000015258789;21.59000015258789;4921300.0;22.15999984741211;22.299999237060547;21.121000289916992;21.700000762939453;21.700000762939453;8297800.0
TROW;T. Rowe Price Group, Inc.;MD;United States;Asset Management;Financial Services;7678.0;158.97999572753906;159.1199951171875;154.57000732421875;156.08999633789062;155.11959838867188;1241700.0;157.25;158.02000427246094;156.3000030517578;157.41000366210938;156.431396484375;1244800.0
AEZS;Aeterna Zentaris Inc.;SC;United States;Biotechnology;Healthcare;12.0;0.6899999976158142;0.7200000286102295;0.6600000262260437;0.699999988079071;0.699999988079071;7597100.0;0.9900000095367432;1.190000057220459;0.8899999856948853;1.0;1.0;150217500.0
CCLP;CSI Compressco LP;TX;United States;Oil & Gas Equipment & Services;Energy;730.0;1.25;1.2599999904632568;1.1799999475479126;1.2100000381469727;1.2100000381469727;132400.0;1.2599999904632568;1.2599999904632568;1.159999966621399;1.1699999570846558;1.1699999570846558;229600.0
DWTR;Invesco DWA Tactical Sector Rotation ETF;;;;;;;;;;;;;;;;;
F;Ford Motor Company;MI;United States;Auto Manufacturers;Consumer Cyclical;186000.0;10.649999618530273;11.4399995803833;10.359999656677246;10.829999923706055;10.829999923706055;157114400.0;11.140000343322754;11.199999809265137;10.710000038146973;10.859999656677246;10.859999656677246;80440700.0
RLOG;;;;;;;;;;;;;;;;;;
CHI;Calamos Convertible Opportunities and Income Fund;IL;United States;Asset Management;Financial Services;;13.5600004196167;13.930000305175781;13.5600004196167;13.899999618530273;13.63302993774414;293600.0;14.0;14.25;14.0;14.220000267028809;13.946884155273438;432200.0
ACP;Aberdeen Income Credit Strategies Fund;;United Kingdom;Asset Management;Financial Services;;10.930000305175781;10.970000267028809;10.739999771118164;10.90999984741211;10.721170425415039;237000.0;10.9399995803833;11.100000381469727;10.930000305175781;11.09000015258789;10.898055076599121;74000.0
BIOL;BIOLASE, Inc.;CA;United States;Medical Devices;Healthcare;135.0;1.1399999856948853;1.1399999856948853;1.0399999618530273;1.0700000524520874;1.0700000524520874;24375000.0;1.0700000524520874;1.1100000143051147;1.0199999809265137;1.090000033378601;1.090000033378601;18583900.0
HT;Hersha Hospitality Trust;PA;United States;REIT—Hotel & Motel;Real Estate;32.0;7.639999866485596;7.820000171661377;7.510000228881836;7.739999771118164;7.739999771118164;325900.0;7.849999904632568;8.020000457763672;7.639999866485596;7.920000076293945;7.920000076293945;351600.0
MHO;M/I Homes, Inc.;OH;United States;Residential Construction;Consumer Cyclical;1515.0;50.09000015258789;50.36000061035156;49.0099983215332;49.59000015258789;49.59000015258789;442700.0;50.279998779296875;51.25;46.22999954223633;50.25;50.25;605700.0
BOKFL;BOK Financial Corporation;OK;United States;;;4915.0;25.3700008392334;25.540000915527344;25.360000610351562;25.459999084472656;25.12453842163086;16900.0;25.440000534057617;25.530000686645508;25.395000457763672;25.420000076293945;25.085067749023438;14300.0
WAYN;Wayne Savings Bancshares, Inc.;OH;United States;Banks—Regional;Financial Services;;22.25;22.25;21.010000228881836;21.799999237060547;21.609249114990234;5100.0;21.799999237060547;21.799999237060547;21.799999237060547;21.799999237060547;21.609249114990234;0.0
GJS;STRATS Trust for Goldman Sachs Group Securities, Series 2006-2;;;;;;20.850000381469727;20.850000381469727;20.850000381469727;20.850000381469727;20.810049057006836;400.0;20.850000381469727;20.850000381469727;20.850000381469727;20.850000381469727;20.810049057006836;100.0
SAM;The Boston Beer Company, Inc.;MA;United States;Beverages—Brewers;Consumer Defensive;2423.0;933.7000122070312;980.0;928.6099853515625;974.6500244140625;974.6500244140625;115100.0;984.3200073242188;1079.969970703125;979.8300170898438;1073.3900146484375;1073.3900146484375;197900.0
ACXM;Acxiom Holdings, Inc.;;;;;;;;;;;;;;;;;
WBA;Walgreens Boots Alliance, Inc.;IL;United States;Pharmaceutical Retailers;Healthcare;223000.0;49.810001373291016;50.33000183105469;48.79999923706055;48.83000183105469;48.368896484375;6732200.0;49.2400016784668;49.25;47.77000045776367;48.439998626708984;47.982574462890625;5516500.0
MLSS;Milestone Scientific Inc.;NJ;United States;Medical Instruments & Supplies;Healthcare;19.0;2.7699999809265137;2.880000114440918;2.740000009536743;2.8399999141693115;2.8399999141693115;218200.0;2.859999895095825;3.0199999809265137;2.8399999141693115;2.9800000190734863;2.9800000190734863;627400.0
CVG;Convergys Corporation;;;;;;;;;;;;;;;;;
CEO;CNOOC Limited;;;;;;100.0;101.0;99.2300033569336;100.58000183105469;100.58000183105469;74400.0;104.83999633789062;106.76000213623047;104.83999633789062;106.25;106.25;76300.0
GHC;Graham Holdings Company;VA;United States;Education & Training Services;Consumer Defensive;10833.0;568.1099853515625;582.1699829101562;568.1099853515625;580.0;578.5123901367188;23800.0;585.0599975585938;596.5599975585938;580.0;588.72998046875;587.219970703125;20600.0
EVM;Eaton Vance California Municipal Bond Fund;MA;United States;Asset Management;Financial Services;;11.569999694824219;11.600000381469727;11.5;11.520000457763672;11.436874389648438;61200.0;11.529999732971191;11.649999618530273;11.5;11.630000114440918;11.546079635620117;135100.0
CDXS;Codexis, Inc.;CA;United States;Biotechnology;Healthcare;181.0;23.5;24.0;23.209999084472656;23.90999984741211;23.90999984741211;1066100.0;24.93000030517578;27.799999237060547;24.93000030517578;27.540000915527344;27.540000915527344;2116800.0
AKAM;Akamai Technologies, Inc.;MA;United States;Software—Infrastructure;Technology;8368.0;112.80000305175781;112.80999755859375;109.22000122070312;111.6500015258789;111.6500015258789;1402600.0;112.0;112.88999938964844;110.77999877929688;112.20999908447266;112.20999908447266;1714200.0
FLGB;Franklin FTSE United Kingdom ETF;;;;;;22.559999465942383;22.600000381469727;22.430999755859375;22.59000015258789;22.59000015258789;49900.0;22.690000534057617;22.764999389648438;22.56999969482422;22.719999313354492;22.719999313354492;29100.0
FGEN;FibroGen, Inc.;CA;United States;Biotechnology;Healthcare;599.0;49.77000045776367;49.77000045776367;47.5099983215332;49.619998931884766;49.619998931884766;514200.0;50.0;50.5;48.849998474121094;49.31999969482422;49.31999969482422;392800.0
CINF;Cincinnati Financial Corporation;OH;United States;Insurance—Property & Casualty;Financial Services;5266.0;85.12999725341797;87.9800033569336;84.5;87.41000366210938;86.90446472167969;808200.0;88.02999877929688;88.02999877929688;86.16999816894531;87.11000061035156;86.60619354248047;726400.0
